record_id,gender,study_year,bac_specialty,study_hours_week,study_location,study_style,learning_methods,resources_used,use_planner,obstacle_1st,obstacle_2nd,obstacle_3rd,obstacle_4th,5 fifth,6 sixth,7 seventh,8 eighth,other problems that you face,rate your satisfaction with the school s program,do you engage in any external activities not related to the study field,your level of motivation for joining ensia,how much do you like the field of artificial intelligence,others_feedback,how many hours do you sleep,how well do you handle stress and pressure,in a scale of 1 to 10 how do you rate your level in the following fields 1 english,2 programming,3 computer science,4 mathematics,4 forth,how do others feedbacks influence you,year_ordinal,inferred_year_from_grades,1y average s1,1y average s2,1y average,1y foundational mathematics,1y dsa1,1y digital systems,1y information technology essentials,1y english 1,1y cpsct,1y oop,1y introduction to linux,1y linear algebra,1y mathematical analysis 1,1y introduction to statistics,1y english 2,1y intensive english,1y seminar,1y analysis i,1y algebra,1y a com i,1y intro prog c,1y analysis ii,1y a com ii,1y proba stat,gender_encoded,study_year_encoded,bac_specialty_encoded,study_hours_week_encoded,study_location_encoded,study_style_encoded,learning_methods_encoded,resources_used_encoded,use_planner_encoded,obstacle_1st_encoded,obstacle_2nd_encoded,obstacle_3rd_encoded,obstacle_4th_encoded,5 fifth_encoded,6 sixth_encoded,7 seventh_encoded,8 eighth_encoded,other problems that you face_encoded,do you engage in any external activities not related to the study field_encoded,others_feedback_encoded,how many hours do you sleep_encoded,4 forth_encoded,how do others feedbacks influence you_encoded,1y foundational mathematics_encoded,1y dsa1_encoded,1y digital systems_encoded,1y information technology essentials_encoded,1y english 1_encoded,1y cpsct_encoded,1y oop_encoded,1y introduction to linux_encoded,1y linear algebra_encoded,1y mathematical analysis 1_encoded,1y introduction to statistics_encoded,1y english 2_encoded,1y intensive english_encoded,1y seminar_encoded,1y analysis i_encoded,1y algebra_encoded,1y a com i_encoded,1y intro prog c_encoded,1y analysis ii_encoded,1y a com ii_encoded,1y proba stat_encoded,record_id_log,rate your satisfaction with the school s program_log,your level of motivation for joining ensia_log,how much do you like the field of artificial intelligence_log,how well do you handle stress and pressure_log,in a scale of 1 to 10 how do you rate your level in the following fields 1 english_log,2 programming_log,3 computer science_log,4 mathematics_log,year_ordinal_log,inferred_year_from_grades_log,1y average s1_log,1y average s2_log,1y average_log,gender_encoded_log,study_year_encoded_log,bac_specialty_encoded_log,study_hours_week_encoded_log,study_location_encoded_log,study_style_encoded_log,learning_methods_encoded_log,resources_used_encoded_log,use_planner_encoded_log,obstacle_1st_encoded_log,obstacle_2nd_encoded_log,obstacle_3rd_encoded_log,obstacle_4th_encoded_log,5 fifth_encoded_log,6 sixth_encoded_log,7 seventh_encoded_log,8 eighth_encoded_log,other problems that you face_encoded_log,do you engage in any external activities not related to the study field_encoded_log,others_feedback_encoded_log,how many hours do you sleep_encoded_log,4 forth_encoded_log,how do others feedbacks influence you_encoded_log,1y foundational mathematics_encoded_log,1y dsa1_encoded_log,1y digital systems_encoded_log,1y information technology essentials_encoded_log,1y english 1_encoded_log,1y cpsct_encoded_log,1y oop_encoded_log,1y introduction to linux_encoded_log,1y linear algebra_encoded_log,1y mathematical analysis 1_encoded_log,1y introduction to statistics_encoded_log,1y english 2_encoded_log,1y intensive english_encoded_log,1y seminar_encoded_log,1y analysis i_encoded_log,1y algebra_encoded_log,1y a com i_encoded_log,1y intro prog c_encoded_log,1y analysis ii_encoded_log,1y a com ii_encoded_log,1y proba stat_encoded_log
101,Female,Second year,Science,18-25,At home,Alone,Lectures;Online courses and tutorials,Online documents,No,Lack of time,Pressure,Lack of previous knowledge or experience in the field,Private life problems,Teachers' teaching method,Bad quality of internet,Not having a good (powerful) computer,Teaching language,nothing,2.0,Yes,4.0,3.0,You do not care about,8 hours or more,5.0,7.0,8.0,8.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,14.0,13.0,13.0,High,Moderate,High,High,High,High,High,High,Moderate,High,Moderate,High,Very High,High,Very High,High,High,High,Very High,High,High,0,2,1,1,0,0,47,18,0,2,4,1,5,6,0,3,7,28,1,2,2,1,3,0,2,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,2,0,0,4.624972813284271,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.791759469228055,2.0794415416798357,2.1972245773362196,2.1972245773362196,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,3.871201010907891,2.9444389791664403,0.0,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.791759469228055,1.9459101490553132,0.0,1.3862943611198906,2.0794415416798357,3.367295829986474,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0
102,Female,Second year,Mathematics,18-25,In the dorms' library,In peer,Learning by practicing,YouTube videos,Yes,Pressure,Lack of previous knowledge or experience in the field,Teachers' teaching method,Lack of time,Teaching language,Private life problems,Bad quality of internet,Not having a good (powerful) computer,Lack of motivation,2.0,No,3.0,3.0,Negatively,5-7 hours,2.0,5.0,6.0,6.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,14.0,13.0,13.0,Moderate,Moderate,High,Moderate,High,High,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very High,High,Very High,High,High,High,Very High,High,High,0,2,0,1,1,1,0,36,1,3,1,6,2,7,5,0,3,8,0,0,1,1,3,2,2,0,2,0,0,2,2,2,2,2,2,2,0,1,0,0,0,2,0,0,4.634728988229636,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.791759469228055,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.6109179126442243,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.0986122886681098,2.0794415416798357,1.791759469228055,0.0,1.3862943611198906,2.1972245773362196,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0
103,Female,Third year,Mathematics,10-17,At home,Alone,Lectures;Learning by practicing,Online tutorials;YouTube videos,No,Lack of previous knowledge or experience in the field,Bad quality of internet,Teachers' teaching method,Pressure,Pressure,Teaching language,Lack of time,Private life problems,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,Yes,2.0,2.0,You do not care about,8 hours or more,4.0,7.0,7.0,7.0,9.0,Bad quality of internet,You do not care about,3,3.0,14.0,13.0,13.0,Moderate,Moderate,High,Moderate,High,High,Moderate,Moderate,Moderate,High,High,High,Very High,High,Very High,High,High,High,Very High,High,High,0,3,0,0,0,0,37,34,0,1,0,6,4,4,7,2,5,4,1,2,2,0,3,2,2,0,2,0,0,2,2,2,0,0,0,2,0,1,0,0,0,2,0,0,4.6443908991413725,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.302585092994046,1.3862943611198906,1.3862943611198906,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,3.6375861597263857,3.5553480614894135,0.0,0.6931471805599453,0.0,1.9459101490553132,1.6094379124341003,1.6094379124341003,2.0794415416798357,1.0986122886681098,1.791759469228055,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0
104,Male,Second year,Mathematics,18-25,In your room (dorms),Alone,"Mind mapping and visualization, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",Yes,Teachers' teaching method,Lack of previous knowledge or experience in the field,Pressure,Lack of previous knowledge or experience in the field,Lack of time,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Lack of motivation,2.0,Yes,3.0,3.0,You do not care about,5-7 hours,3.0,6.0,6.0,6.0,8.0,Private life problems,Negatively,2,1.0,14.0,13.0,13.0,Moderate,Moderate,High,Moderate,High,Moderate,High,Moderate,Moderate,High,High,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,1,2,0,1,3,0,51,26,1,5,1,4,1,2,0,7,3,8,1,2,1,5,0,2,2,0,2,0,2,0,2,2,0,0,0,0,0,1,0,2,0,2,0,2,4.653960350157523,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.70805020110221,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.0,3.9512437185814275,3.295836866004329,0.6931471805599453,1.791759469228055,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,2.0794415416798357,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
105,Female,Third year,Technical maths,18-25,In the school's library,With a group,Learning by practicing;Project-based learning;Mind mapping and visualization;Interactive workshops,Online tutorials;YouTube videos,Yes,Lack of time,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Private life problems,Not having a good (powerful) computer,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,3.0,5.0,Positively,5-7 hours,4.0,8.0,7.0,8.0,7.0,Bad quality of internet,You do not care about,3,2.0,14.0,13.0,13.0,Moderate,High,High,Moderate,High,Very High,High,Moderate,Moderate,High,Moderate,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,0,3,2,1,2,2,19,34,1,2,4,6,1,0,5,3,7,4,1,1,1,0,3,2,0,0,2,0,3,0,2,2,0,2,0,0,0,1,0,2,0,2,0,2,4.663439094112067,1.3862943611198906,1.3862943611198906,1.791759469228055,1.6094379124341003,2.1972245773362196,2.0794415416798357,2.1972245773362196,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.995732273553991,3.5553480614894135,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.9459101490553132,0.6931471805599453,0.0,1.791759469228055,1.3862943611198906,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
106,Female,Second year,Mathematics,18-25,In the school's library,With a group,Lectures;Online courses and tutorials,Online documents;YouTube videos,Yes,Pressure,Teachers' teaching method,Lack of time,Bad quality of internet,Private life problems,Teaching language,Private life problems,Not having a good (powerful) computer,Exhausted at any time,2.0,Yes,3.0,2.0,Negatively,8 hours or more,2.0,7.0,7.0,7.0,8.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,14.0,13.0,13.0,High,High,Moderate,High,High,Very High,High,High,Moderate,Very High,Moderate,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,0,2,0,1,2,2,47,22,1,3,6,2,0,5,7,5,3,2,1,0,2,1,3,0,0,2,0,0,3,0,0,2,3,2,0,0,0,1,0,2,0,2,0,2,4.672828834461906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,3.871201010907891,3.1354942159291497,0.6931471805599453,1.3862943611198906,1.9459101490553132,1.0986122886681098,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
107,Female,Third year,Science,18-25,At home,In peer,Learning by practicing;Project-based learning;Mind mapping and visualization;Online courses and tutorials,Online documents;YouTube videos,Yes,Lack of time,Pressure,Lack of previous knowledge or experience in the field,Teachers' teaching method,Bad quality of internet,Private life problems,Teachers' teaching method,Not having a good (powerful) computer,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,No,3.0,5.0,Positively,5-7 hours,3.0,8.0,8.0,8.0,8.0,Bad quality of internet,You do not care about,3,2.0,14.0,13.0,13.0,High,High,Moderate,High,High,Very High,High,High,Moderate,Very High,Moderate,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,0,3,1,1,0,1,21,22,1,2,4,1,6,0,5,6,3,4,0,1,1,0,3,0,0,2,0,0,3,0,0,2,3,2,0,0,0,1,0,2,0,2,0,2,4.68213122712422,1.3862943611198906,1.3862943611198906,1.791759469228055,1.3862943611198906,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.0986122886681098,2.70805020110221,2.6390573296152584,2.6390573296152584,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,3.091042453358316,3.1354942159291497,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.0,1.791759469228055,1.9459101490553132,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
108,Female,Second year,Mathematics,10-17,At home,Alone,Online courses and tutorials,Online documents,No,Lack of time,Pressure,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Bad quality of internet,Not having a good (powerful) computer,Teaching language,Private life problems,Lack of motivation,2.0,No,4.0,4.0,You do not care about,5-7 hours,2.0,7.0,6.0,6.0,5.0,Teachers' teaching method,Negatively,2,1.0,15.0,11.0,13.0,High,High,Moderate,High,High,High,Moderate,High,Low,Very High,Moderate,High,Very High,High,Very High,High,High,Moderate,High,Very High,High,0,2,0,0,0,0,54,18,0,2,4,1,1,0,3,7,5,8,0,2,1,6,0,0,0,2,0,0,0,2,0,1,3,2,0,2,0,1,0,0,2,0,2,0,4.6913478822291435,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.791759469228055,1.0986122886681098,0.6931471805599453,2.772588722239781,2.4849066497880004,2.6390573296152584,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,4.007333185232471,2.9444389791664403,0.0,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,2.0794415416798357,1.791759469228055,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0
109,Male,Second year,Mathematics,10-17,In your room (dorms),Alone,Online courses and tutorials,YouTube videos,No,Lack of time,Lack of previous knowledge or experience in the field,Pressure,Lack of previous knowledge or experience in the field,Teachers' teaching method,Bad quality of internet,Not having a good (powerful) computer,Teaching language,Lack of motivation,4.0,No,4.0,5.0,You do not care about,5-7 hours,2.0,7.0,5.0,3.0,5.0,Private life problems,Positively,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,High,High,High,High,Very High,Moderate,High,Very High,High,High,High,High,High,Moderate,High,Moderate,1,2,0,0,3,0,54,36,0,2,1,4,1,6,0,3,7,8,0,2,1,5,1,0,0,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,0,2,4.700480365792417,1.6094379124341003,1.6094379124341003,1.791759469228055,1.0986122886681098,2.0794415416798357,1.791759469228055,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,4.007333185232471,3.6109179126442243,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.0,1.3862943611198906,2.0794415416798357,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098
110,Female,Second year,Mathematics,18-25,In the school's library,In peer,"Learning by practicing, Project-based learning, Online courses and tutorials","Books, Online tutorials, Online documents, YouTube videos",Yes,Teachers' teaching method,Lack of time,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Bad quality of internet,Private life problems,Teaching language,Lack of motivation,2.0,Yes,4.0,4.0,You do not care about,5-7 hours,2.0,9.0,5.0,5.0,7.0,Pressure,You do not care about,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,High,High,High,Moderate,Very High,Moderate,High,Very High,High,High,Moderate,Very High,Moderate,Very High,Very High,Moderate,0,2,0,1,2,1,11,4,1,5,2,1,1,3,0,5,7,8,1,2,1,4,3,0,0,2,0,0,0,0,0,2,3,2,0,2,0,0,1,3,2,2,2,2,4.709530201312334,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.302585092994046,1.791759469228055,1.791759469228055,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.4849066497880004,1.6094379124341003,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,1.791759469228055,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
111,Male,Second year,Mathematics,18-25,In your room (dorms),Alone,Learning by practicing,"Books, YouTube videos",Yes,Lack of time,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Teaching language,Bad quality of internet,Not having a good (powerful) computer,Private life problems,Lack of motivation,3.0,Yes,3.0,4.0,You do not care about,5-7 hours,2.0,8.0,6.0,6.0,5.0,Lack of previous knowledge or experience in the field,Positively,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,High,High,High,Moderate,Very High,Moderate,High,Very High,High,Very High,High,High,High,High,Very High,Moderate,1,2,0,1,3,0,0,7,1,2,4,6,1,7,0,3,5,8,1,2,1,1,1,0,0,2,0,0,0,0,0,2,3,2,0,2,0,1,0,0,0,0,2,2,4.718498871295094,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.0986122886681098,2.1972245773362196,1.9459101490553132,1.9459101490553132,1.791759469228055,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.9459101490553132,0.6931471805599453,2.0794415416798357,0.0,1.3862943611198906,1.791759469228055,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098
112,Female,Second year,Science,18-25,In the school's library,In peer,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials",YouTube videos,Yes,Lack of time,Pressure,Private life problems,Lack of previous knowledge or experience in the field,Bad quality of internet,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Teaching language,Lack of motivation,2.0,No,3.0,4.0,You do not care about,5-7 hours,3.0,8.0,6.0,7.0,8.0,Teachers' teaching method,Negatively,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,High,Moderate,High,Moderate,Very High,Moderate,High,Very High,High,Very High,High,Very High,Moderate,High,Very High,Moderate,0,2,1,1,2,1,5,36,1,2,4,5,1,0,1,3,7,8,0,2,1,6,0,0,0,2,0,0,0,2,0,2,3,2,0,2,0,1,0,3,2,0,2,2,4.727387818712341,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.1972245773362196,1.9459101490553132,2.0794415416798357,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,3.6109179126442243,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098
113,Male,Second year,Science,18-25,In your room (dorms),Alone,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Books, Online tutorials, Online documents, YouTube videos",Yes,Private life problems,Teachers' teaching method,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Pressure,Bad quality of internet,Teaching language,Lack of motivation,2.0,Yes,5.0,4.0,You do not care about,5-7 hours,4.0,6.0,5.0,7.0,7.0,Lack of time,Negatively,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,Very High,High,High,Moderate,Very High,Moderate,High,Very High,High,Very High,High,High,High,High,High,Low,1,2,1,1,3,0,5,4,1,4,6,1,1,3,4,0,7,8,1,2,1,2,0,0,0,2,0,0,3,0,0,2,3,2,0,2,0,1,0,0,0,0,0,1,4.736198448394496,1.0986122886681098,1.791759469228055,1.6094379124341003,1.6094379124341003,1.9459101490553132,1.791759469228055,2.0794415416798357,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,1.9459101490553132,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.0,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
114,Female,Second year,Science,More than 41 hours,In your room (dorms),With a group,Learning by practicing,"Online tutorials, YouTube videos",Yes,Lack of previous knowledge or experience in the field,Lack of time,Teachers' teaching method,Lack of previous knowledge or experience in the field,Private life problems,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Lack of motivation,2.0,No,3.0,4.0,You do not care about,5-7 hours,3.0,8.0,7.0,3.0,8.0,Pressure,You do not care about,2,1.0,15.0,12.0,13.0,High,High,Moderate,High,High,Very High,High,High,Moderate,Very High,Moderate,High,Very High,High,Very High,Moderate,High,High,High,High,Moderate,0,2,1,5,3,2,0,29,1,1,2,6,1,5,0,7,3,8,0,2,1,4,3,0,0,2,0,0,3,0,0,2,3,2,0,2,0,1,1,0,0,0,0,2,4.74493212836325,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.1972245773362196,2.0794415416798357,1.3862943611198906,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.772588722239781,2.5649493574615367,2.6390573296152584,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055,1.3862943611198906,1.0986122886681098,0.0,3.4011973816621555,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.791759469228055,0.0,2.0794415416798357,1.3862943611198906,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098
