record_id,gender,study_year,bac_specialty,study_hours_week,study_location,study_style,learning_methods,resources_used,use_planner,obstacle_1st,obstacle_2nd,obstacle_3rd,obstacle_4th,5 fifth,6 sixth,7 seventh,8 eighth,other problems that you face,rate your satisfaction with the school s program,do you engage in any external activities not related to the study field,your level of motivation for joining ensia,how much do you like the field of artificial intelligence,others_feedback,how many hours do you sleep,how well do you handle stress and pressure,in a scale of 1 to 10 how do you rate your level in the following fields 1 english,2 programming,3 computer science,4 mathematics,4 forth,how do others feedbacks influence you,year_ordinal,inferred_year_from_grades,2y average s1,2y average s2,2y average,2y dsa 2,2y logic,2y mathematical analysis 2,2y databases,2y probability,2y web development,2y introduction to business,2y theory of computing,2y operating systems,2y computer architecture,2y statistical inference,2y introduction to ai,2y mathematical analysis 3,2y electronic circuits labs,2y analysis iii,2y dsa,2y archi 1,2y complexity,2y proba stat ii,2y lin alg ii,2y intro ai,2y oper res,2y archi ii,2y oper syst,2y soft eng,2y web prog,2y intro busin,gender_encoded,study_year_encoded,bac_specialty_encoded,study_hours_week_encoded,study_location_encoded,study_style_encoded,learning_methods_encoded,resources_used_encoded,use_planner_encoded,obstacle_1st_encoded,obstacle_2nd_encoded,obstacle_3rd_encoded,obstacle_4th_encoded,5 fifth_encoded,6 sixth_encoded,7 seventh_encoded,8 eighth_encoded,other problems that you face_encoded,do you engage in any external activities not related to the study field_encoded,others_feedback_encoded,how many hours do you sleep_encoded,4 forth_encoded,how do others feedbacks influence you_encoded,2y average s1_encoded,2y dsa 2_encoded,2y logic_encoded,2y mathematical analysis 2_encoded,2y databases_encoded,2y probability_encoded,2y web development_encoded,2y introduction to business_encoded,2y theory of computing_encoded,2y operating systems_encoded,2y computer architecture_encoded,2y statistical inference_encoded,2y introduction to ai_encoded,2y mathematical analysis 3_encoded,2y electronic circuits labs_encoded,2y analysis iii_encoded,2y dsa_encoded,2y archi 1_encoded,2y complexity_encoded,2y proba stat ii_encoded,2y lin alg ii_encoded,2y intro ai_encoded,2y oper res_encoded,2y archi ii_encoded,2y oper syst_encoded,2y soft eng_encoded,2y web prog_encoded,2y intro busin_encoded,record_id_log,rate your satisfaction with the school s program_log,your level of motivation for joining ensia_log,how much do you like the field of artificial intelligence_log,how well do you handle stress and pressure_log,in a scale of 1 to 10 how do you rate your level in the following fields 1 english_log,2 programming_log,3 computer science_log,4 mathematics_log,year_ordinal_log,inferred_year_from_grades_log,2y average s2_log,2y average_log,gender_encoded_log,study_year_encoded_log,bac_specialty_encoded_log,study_hours_week_encoded_log,study_location_encoded_log,study_style_encoded_log,learning_methods_encoded_log,resources_used_encoded_log,use_planner_encoded_log,obstacle_1st_encoded_log,obstacle_2nd_encoded_log,obstacle_3rd_encoded_log,obstacle_4th_encoded_log,5 fifth_encoded_log,6 sixth_encoded_log,7 seventh_encoded_log,8 eighth_encoded_log,other problems that you face_encoded_log,do you engage in any external activities not related to the study field_encoded_log,others_feedback_encoded_log,how many hours do you sleep_encoded_log,4 forth_encoded_log,how do others feedbacks influence you_encoded_log,2y average s1_encoded_log,2y dsa 2_encoded_log,2y logic_encoded_log,2y mathematical analysis 2_encoded_log,2y databases_encoded_log,2y probability_encoded_log,2y web development_encoded_log,2y introduction to business_encoded_log,2y theory of computing_encoded_log,2y operating systems_encoded_log,2y computer architecture_encoded_log,2y statistical inference_encoded_log,2y introduction to ai_encoded_log,2y mathematical analysis 3_encoded_log,2y electronic circuits labs_encoded_log,2y analysis iii_encoded_log,2y dsa_encoded_log,2y archi 1_encoded_log,2y complexity_encoded_log,2y proba stat ii_encoded_log,2y lin alg ii_encoded_log,2y intro ai_encoded_log,2y oper res_encoded_log,2y archi ii_encoded_log,2y oper syst_encoded_log,2y soft eng_encoded_log,2y web prog_encoded_log,2y intro busin_encoded_log
222,Female,Third year,Technical maths,18-25,In your room (dorms),Alone,"Lectures, Learning by practicing, Project-based learning, Mind mapping and visualization, Interactive workshops, Online courses and tutorials","Books, Online tutorials, Online documents, YouTube videos",No,Pressure,Not having a good (powerful) computer,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Teaching language,Teachers' teaching method,Bad quality of internet,Private life problems,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,2.0,3.0,You do not care about,5-7 hours,1.0,6.0,2.0,3.0,2.0,Lack of time,You do not care about,3,2.0,Moderate,9.0,10.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,High,Moderate,Moderate,Moderate,Moderate,Low,Low,Moderate,Moderate,Moderate,Moderate,High,0,2,2,1,2,0,28,5,0,4,3,1,1,7,6,0,5,1,0,2,0,2,3,10,1,0,1,0,1,2,1,1,2,4,4,1,2,2,0,0,1,1,1,2,1,1,2,2,1,2,0,5.407171771460119,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.302585092994046,2.3978952727983707,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,3.367295829986474,1.791759469228055,0.0,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.9459101490553132,0.0,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,2.3978952727983707,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0
249,Female,Third year,Mathematics,10-17,In your room (dorms),Alone,"Lectures, Learning by practicing, Project-based learning, Mind mapping and visualization","Online tutorials, YouTube videos",Yes,Not having a good (powerful) computer,Bad quality of internet,Teachers' teaching method,Lack of previous knowledge or experience in the field,Pressure,Lack of time,Private life problems,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,4.0,4.0,You do not care about,5-7 hours,2.0,10.0,5.0,6.0,6.0,Lack of previous knowledge or experience in the field,Negatively,3,2.0,Moderate,11.0,11.0,Moderate,Moderate,Moderate,Moderate,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,High,High,Moderate,High,0,2,0,0,2,0,27,25,1,3,0,6,1,4,2,5,7,1,0,2,0,1,0,10,1,2,1,1,1,2,1,1,2,4,4,1,2,2,0,1,1,1,1,2,2,2,2,0,0,2,0,5.521460917862246,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.3978952727983707,1.791759469228055,1.9459101490553132,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,3.332204510175204,3.258096538021482,0.6931471805599453,1.3862943611198906,0.0,1.9459101490553132,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.791759469228055,2.0794415416798357,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0
250,Female,Third year,Mathematics,10-17,At home,With a group,"Lectures, Learning by practicing, Interactive workshops","Books, Online tutorials, YouTube videos",No,Lack of time,Lack of previous knowledge or experience in the field,Pressure,Lack of previous knowledge or experience in the field,Bad quality of internet,Pressure,Not having a good (powerful) computer,Private life problems,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,3.0,3.0,You do not care about,5-7 hours,3.0,5.0,5.0,5.0,5.0,Teaching language,Positively,3,2.0,High,11.0,12.0,Moderate,Moderate,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,Moderate,Moderate,High,Moderate,High,Moderate,High,Moderate,High,Moderate,Moderate,High,0,2,0,0,0,2,19,6,0,2,1,4,1,0,4,3,5,1,1,2,0,7,1,9,1,2,1,0,1,2,1,1,2,4,4,1,2,2,0,1,1,0,1,0,2,0,2,0,1,2,0,5.5254529391317835,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.3862943611198906,1.0986122886681098,2.4849066497880004,2.5649493574615367,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,2.995732273553991,1.9459101490553132,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,1.791759469228055,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,2.302585092994046,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0
266,Male,Third year,Mathematics,18-25,In your room (dorms),With a group,Learning by practicing,Just lectures nothing else,Yes,Teachers' teaching method,Pressure,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Lack of time,Bad quality of internet,Not having a good (powerful) computer,Private life problems,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,3.0,4.0,You do not care about,5-7 hours,4.0,7.0,5.0,5.0,7.0,Teaching language,Positively,3,2.0,High,14.0,14.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,Very High,High,Moderate,High,High,High,Moderate,High,High,Very High,High,High,High,1,2,0,1,2,2,0,15,1,6,4,1,1,2,0,3,5,1,0,2,0,7,1,9,1,0,1,0,1,2,1,1,2,4,4,1,2,2,2,0,1,0,0,0,2,0,0,3,0,0,0,5.58724865840025,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.6094379124341003,2.0794415416798357,1.791759469228055,1.791759469228055,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.70805020110221,2.70805020110221,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,2.772588722239781,0.6931471805599453,1.9459101490553132,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,0.0
285,Female,Third year,Mathematics,34-41,At home,Alone,"Lectures, Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",Yes,Teachers' teaching method,Teaching language,Lack of time,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Private life problems,Not having a good (powerful) computer,Bad quality of internet,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,Yes,1.0,3.0,You do not care about,5-7 hours,4.0,10.0,5.0,8.0,8.0,Pressure,You do not care about,3,2.0,Moderate,10.0,10.0,Moderate,Moderate,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,Moderate,Moderate,Moderate,Moderate,Moderate,Low,Moderate,Moderate,High,Moderate,Moderate,High,0,2,0,3,0,0,23,24,1,6,7,2,1,1,5,3,0,1,1,2,0,4,3,10,1,2,1,0,1,2,1,1,2,4,4,1,2,2,0,1,1,1,1,2,1,2,2,0,1,2,0,5.655991810819852,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.3978952727983707,1.791759469228055,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.0986122886681098,2.3978952727983707,2.3978952727983707,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,3.1780538303479458,3.2188758248682006,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,1.3862943611198906,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0
288,Female,Third year,Mathematics,34-41,In the school's library,Alone,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Online tutorials, YouTube videos",Yes,Lack of time,Bad quality of internet,Pressure,Lack of previous knowledge or experience in the field,Teaching language,Not having a good (powerful) computer,Lack of previous knowledge or experience in the field,Private life problems,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,4.0,4.0,You do not care about,8 hours or more,2.0,7.0,6.0,9.0,8.0,Teachers' teaching method,You do not care about,3,2.0,Moderate,10.0,10.0,Moderate,Moderate,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,Moderate,Moderate,Moderate,High,Moderate,Moderate,Low,Low,Moderate,Moderate,High,Moderate,High,0,2,0,3,1,0,1,25,1,2,0,4,1,7,3,1,5,1,0,2,1,6,3,10,1,2,1,0,1,2,1,1,2,4,4,1,2,2,1,1,1,0,1,2,1,1,2,2,0,2,0,5.666426688112432,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.0794415416798357,1.9459101490553132,2.302585092994046,2.1972245773362196,1.3862943611198906,1.0986122886681098,2.3978952727983707,2.3978952727983707,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,3.258096538021482,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,1.3862943611198906,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0
297,Female,Third year,Mathematics,34-41,In your room (dorms),Alone,Online courses and tutorials,"Online tutorials, Online documents, YouTube videos",No,Pressure,Lack of time,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Lack of previous knowledge or experience in the field,Private life problems,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,2.0,3.0,You do not care about,5-7 hours,3.0,6.0,6.0,6.0,5.0,Not having a good (powerful) computer,You do not care about,3,2.0,High,12.0,13.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,Very High,High,Moderate,High,High,Moderate,Moderate,Moderate,High,High,High,High,High,0,2,0,3,2,0,46,24,0,4,2,6,1,0,1,5,7,1,0,2,0,3,3,9,1,0,1,0,1,2,1,1,2,4,4,1,2,2,2,0,1,0,0,2,2,2,0,0,0,0,0,5.697093486505405,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.791759469228055,1.3862943611198906,1.0986122886681098,2.5649493574615367,2.6390573296152584,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,3.8501476017100584,3.2188758248682006,0.0,1.6094379124341003,1.0986122886681098,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,2.0794415416798357,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
298,Male,Third year,Technical maths,10-17,In the school's library,In peer,"Lectures, Learning by practicing, Project-based learning, Interactive workshops","Books, Online tutorials, YouTube videos",No,Teachers' teaching method,Lack of time,Bad quality of internet,Lack of previous knowledge or experience in the field,Lack of time,Lack of previous knowledge or experience in the field,Private life problems,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,4.0,5.0,You do not care about,5-7 hours,5.0,7.0,6.0,7.0,7.0,Pressure,You do not care about,3,2.0,High,13.0,13.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,High,High,High,Moderate,High,High,Moderate,High,High,High,High,High,1,2,2,0,1,1,26,6,0,6,2,0,1,2,1,5,7,1,1,2,0,4,3,9,1,0,1,0,1,2,1,1,2,4,4,1,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,5.700443573390687,1.3862943611198906,1.6094379124341003,1.791759469228055,1.791759469228055,2.0794415416798357,1.9459101490553132,2.0794415416798357,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,3.295836866004329,1.9459101490553132,0.0,1.9459101490553132,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,1.3862943611198906,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
299,Female,Third year,Mathematics,10-17,In your room (dorms),In peer,"Lectures, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",No,Bad quality of internet,Lack of time,Private life problems,Lack of previous knowledge or experience in the field,Pressure,Lack of previous knowledge or experience in the field,Teaching language,Not having a good (powerful) computer,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,Yes,1.0,4.0,You do not care about,8 hours or more,2.0,8.0,6.0,7.0,8.0,Lack of previous knowledge or experience in the field,You do not care about,3,2.0,High,13.0,13.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,High,Moderate,Moderate,High,Moderate,Moderate,High,High,High,High,High,High,0,2,0,0,2,1,31,24,0,0,2,5,1,4,1,7,3,1,1,2,1,1,3,9,1,0,1,0,1,2,1,1,2,4,4,1,2,2,0,0,1,1,0,2,2,0,0,0,0,0,0,5.703782474656201,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.1972245773362196,1.9459101490553132,2.0794415416798357,2.1972245773362196,1.3862943611198906,1.0986122886681098,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,3.4657359027997265,3.2188758248682006,0.0,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
308,Female,Third year,Mathematics,26-33,In the school's library,Alone,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",No,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Pressure,Lack of previous knowledge or experience in the field,Bad quality of internet,Lack of previous knowledge or experience in the field,Teaching language,Teachers' teaching method,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,4.0,4.0,You do not care about,5-7 hours,2.0,8.0,6.0,6.0,7.0,Private life problems,You do not care about,3,2.0,Moderate,10.0,10.0,Moderate,Moderate,Moderate,Moderate,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,High,Moderate,High,0,2,0,2,1,0,1,24,0,1,3,4,1,0,1,7,6,1,1,2,0,5,3,10,1,2,1,1,1,2,1,1,2,4,4,1,2,2,1,1,1,1,1,2,2,2,2,2,0,2,0,5.733341276897746,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.1972245773362196,1.9459101490553132,1.9459101490553132,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.3978952727983707,2.3978952727983707,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,3.2188758248682006,0.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,2.0794415416798357,1.9459101490553132,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.791759469228055,1.3862943611198906,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0
309,Female,Third year,Technical maths,18-25,In your room (dorms),Alone,"Learning by practicing, Project-based learning, Interactive workshops, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",No,Private life problems,Not having a good (powerful) computer,Bad quality of internet,Lack of previous knowledge or experience in the field,Lack of time,Pressure,Teachers' teaching method,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,Yes,3.0,4.0,You do not care about,5-7 hours,3.0,7.0,6.0,6.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,3,2.0,High,11.0,11.0,Moderate,High,Moderate,High,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,High,High,Moderate,Moderate,Moderate,Low,Moderate,Moderate,Moderate,High,Moderate,High,0,2,2,1,2,0,4,24,0,5,3,0,1,2,4,6,7,1,1,2,0,1,3,9,1,0,1,0,1,2,1,1,2,4,4,1,2,2,0,0,0,1,1,2,1,2,2,2,0,2,0,5.736572297479192,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,3.2188758248682006,0.0,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.9459101490553132,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0
313,Female,Third year,Mathematics,18-25,In your room (dorms),Alone,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",No,Bad quality of internet,Pressure,Lack of time,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Teachers' teaching method,Pressure,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,No,3.0,5.0,You do not care about,5-7 hours,2.0,9.0,6.0,6.0,5.0,Bad quality of internet,You do not care about,3,2.0,Moderate,10.0,10.0,Moderate,Moderate,Moderate,Moderate,Low,Moderate,Low,Moderate,Moderate,Very Low,Very Low,Low,Moderate,Moderate,High,Moderate,Moderate,Moderate,Moderate,Moderate,Low,Moderate,Moderate,High,Moderate,Moderate,High,0,2,0,1,2,0,1,24,0,0,4,2,1,1,1,6,4,1,0,2,0,0,3,10,1,2,1,1,1,2,1,1,2,4,4,1,2,2,0,1,1,1,1,2,1,2,2,0,1,2,0,5.749392985908253,1.3862943611198906,1.3862943611198906,1.791759469228055,1.0986122886681098,2.302585092994046,1.9459101490553132,1.9459101490553132,1.791759469228055,1.3862943611198906,1.0986122886681098,2.3978952727983707,2.3978952727983707,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,3.2188758248682006,0.0,0.0,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0
